qid,brand,description,sitelinks,en_title,n_wikipedias,review_flag,pv_median,trends_score,news_score,wiki_mom,wiki_yoy,wiki_latest,search_mom,search_yoy,news_mom,news_yoy,elig_pv,elig_trends,elig_news,trends_ratio,news_ratio,pv_ratio,sources,attention,breadth,raw,rank,interest_index,tier
Q125784200,Corteiz,British streetwear brand,3.0,Corteiz,3,,6759.0,21.26,,-3%,-25%,3966.0,-9%,-80%,>5000 (breakout),no-data,True,True,False,0.11236364968417412,0.0,0.25367582264458505,trends+pv,0.15273855624429156,0.19238848238838516,0.1586860451659056,273,16.2,C
Q3835099,Liu·Jo,Italian fashion company founded by Marchi brothers in 1995,5.0,Liu Jo,4,,3223.0,28.34,,-2%,-28%,2881.0,+40%,+40%,>5000 (breakout),>5000 (breakout),True,True,False,0.1297311087887796,0.0,0.17517333850250946,trends+pv,0.14271460299270242,0.24837246276411157,0.1585632819584138,274,16.2,C
Q6077665,Jack & Jones,Danish clothing retailer,12.0,Jack & Jones,11,,4949.0,10.54,,+7%,-19%,4231.0,-7%,-10%,+550%,>5000 (breakout),True,True,False,0.07911603472783957,0.0,0.21706838800630457,trends+pv,0.11853099280740101,0.3847769647767703,0.1584678886028064,275,16.2,C
Q241295,Miss Sixty,Italian fashion brand,14.0,Miss Sixty,13,,1330.0,,,-7%,-24%,1034.0,+4%,-7%,0%,0%,True,False,False,0.0,0.0,0.1125287966514967,pv,0.11252879665149672,0.4156066225731105,0.15799047053973878,276,16.1,C
Q105476592,Tom Ford,luxury fashion house,6.0,Tom Ford (brand),6,,7929.0,11.59,,+10%,-32%,5954.0,-1%,-10%,+950%,>5000 (breakout),True,True,False,0.0829632821338684,0.0,0.2747559228138101,trends+pv,0.13776117947099462,0.2720784010380316,0.15790876270605014,277,16.1,C
Q7679064,Talbots,American women's fashion company,6.0,Talbots,5,,2572.0,28.34,,+9%,-22%,2533.0,-5%,-9%,>5000 (breakout),>5000 (breakout),True,True,False,0.1297311087887796,0.0,0.15648522415785113,trends+pv,0.13737514175137147,0.2720784010380316,0.15758063064437047,278,16.1,C
Q1373540,Frederick's of Hollywood,retailer of women's lingerie in the United States,4.0,Frederick's of Hollywood,4,,2216.0,,,-2%,-16%,2096.0,+9%,+110%,0%,0%,True,False,False,0.0,0.0,0.1452522044351448,pv,0.1452522044351448,0.2221510841918355,0.1567870363986484,279,16.0,C
Q5709676,Helmut Lang,fashion label,2.0,Helmut Lang (fashion brand),2,,2576.0,,,-6%,+6%,1935.0,-2%,-20%,0%,0%,True,False,False,0.0,0.0,0.15660686057276427,pv,0.15660686057276427,0.15708453807999054,0.1566785121988482,280,16.0,C
Q7310479,Reiss,UK-based fashion brand and retail store chain,3.0,Reiss (brand),2,,2252.0,38.86,,+14%,+3%,2457.0,-20%,+250%,0%,0%,True,True,False,0.1519132325372947,0.0,0.1464272975977769,trends+pv,0.15034582255457535,0.19238848238838516,0.1566522215296468,281,16.0,C
Q6756978,Marchesa,US women's wear brand,1.0,Marchesa (brand),1,,2848.0,,,-2%,-14%,2272.0,0%,-2%,0%,0%,True,False,False,0.0,0.0,0.16466748280006735,pv,0.16466748280006735,0.11107554209591775,0.1566286916944449,282,16.0,C
Q7488518,Shanghai Tang,Hong Kong luxury fashion house,6.0,Shanghai Tang,5,,1949.0,,,-14%,-12%,1683.0,+50%,+90%,0%,0%,True,False,False,0.0,0.0,0.13622090892524996,pv,0.13622090892524996,0.2720784010380316,0.1565995327421672,283,16.0,C
Q184399,Zeeman,multinational clothing store chain,8.0,Zeeman (store),7,,1537.0,29.26,,-28%,-12%,1328.0,+3%,+10%,>5000 (breakout),>5000 (breakout),True,True,False,0.13182001838655122,0.0,0.12096919425960091,trends+pv,0.12871978292170827,0.3141690761599811,0.15653717690744917,284,16.0,C
Q8075252,Zumiez,American clothing retailer,6.0,Zumiez,5,,2401.0,28.34,,+6%,-21%,2241.0,+4%,-10%,>5000 (breakout),>5000 (breakout),True,True,False,0.1297311087887796,0.0,0.1511937832196435,trends+pv,0.13586330148331216,0.2720784010380316,0.15629556641652007,285,15.9,C
Q138543842,Matières Fécales,fashion brand,4.0,Matières Fécales,3,,2177.0,,,,,31626.0,0%,0%,,,True,False,False,0.0,0.0,0.1439683637321306,pv,0.1439683637321306,0.2221510841918355,0.15569577180108632,286,15.9,C
Q1783759,Kookai,French fashion label,5.0,Kookai,4,,2015.0,,,-10%,+9%,1940.0,+10%,+30%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.1385081662118606,pv,0.1385081662118606,0.24837246276411157,0.15498781069469825,287,15.8,C
Q1629990,CoverGirl,American cosmetics brand,12.0,CoverGirl,12,,2794.0,15.09,,-19%,-24%,2401.0,-3%,-5%,>5000 (breakout),>5000 (breakout),True,True,False,0.0946648665221032,0.0,0.16309890866873467,trends+pv,0.11421744999256933,0.3847769647767703,0.15480137721019946,288,15.8,C
Q12061509,Matalan,British fashion and homeware retailer,5.0,Matalan,4,,2369.0,60.8,3.94,+34%,+18%,2825.0,-9%,-20%,>5000 (breakout),>5000 (breakout),True,True,True,0.1900185486362582,0.043389865526177435,0.15018286484973595,trends+news+pv,0.1380628069459295,0.24837246276411157,0.15460925531865682,289,15.8,C
Q48770898,Buck Mason,American men's clothing brand,2.0,Buck Mason,2,,2484.0,,,+12%,-22%,2295.0,+10%,+20%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.15378488419801875,pv,0.15378488419801875,0.15708453807999054,0.1542798322803145,290,15.7,C
Q2475146,Ulla Popken,German clothing retailer,6.0,Ulla Popken,5,,1869.0,,,-6%,-10%,1740.0,-10%,+200%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.13339590718584657,pv,0.13339590718584657,0.2720784010380316,0.15419828126367432,291,15.7,C
Q7432952,Schuh,footwear retailer,2.0,Schuh,1,,1003.0,52.16,,+66%,+40%,1564.0,+20%,-70%,>5000% (breakout),>5000% (breakout),True,True,False,0.1760001339504618,0.0,0.09772109408987063,trends+pv,0.1536346939902929,0.15708453807999054,0.15415217060374753,292,15.7,C
Q7747373,The Limited,American apparel company,1.0,The Limited,1,,2706.0,,,+11%,-63%,2038.0,+40%,+150%,0%,0%,True,False,False,0.0,0.0,0.16050987270880687,pv,0.16050987270880687,0.11107554209591775,0.1530947231168735,293,15.6,C
Q50428076,Rebecca Minkoff,Handbag & Clothing Designer,2.0,Rebecca Minkoff (company),2,,2433.0,,,-12%,-50%,1732.0,+7%,-20%,0%,0%,True,False,False,0.0,0.0,0.15219798708939306,pv,0.15219798708939306,0.15708453807999054,0.15293096973798267,294,15.6,C
Q934096,Red Wing Shoes,"American footwear company based in Red Wing, Minnesota",9.0,Red Wing Shoes,8,,4492.0,23.77,8.15,-5%,-27%,2934.0,-20%,-70%,>5000 (breakout),>5000 (breakout),True,True,True,0.11881158725596827,0.06240494397389145,0.20680342542473248,trends+news+pv,0.11948796190509807,0.33322662628775324,0.15154876156249636,295,15.5,C
Q1578717,Rochas,French fashion house and luxury brand,10.0,Rochas,9,,1419.0,,,-2%,+3%,1416.0,-30%,+6%,0%,0%,True,False,False,0.0,0.0,0.11623289421437394,pv,0.11623289421437394,0.35125170536101313,0.15148571588636983,296,15.5,C
Q11341902,Mikimoto,,3.0,,2,,2185.0,,,-5%,-27%,2016.0,-40%,-60%,0%,0%,True,False,False,0.0,0.0,0.14423264732076327,pv,0.14423264732076327,0.19238848238838516,0.15145602258090654,297,15.4,C
Q4035334,Bossini,Hong Kong clothing retailer.,6.0,Bossini,5,,1770.0,,,-10%,-25%,1326.0,+40%,-20%,0%,0%,True,False,False,0.0,0.0,0.1298148833358805,pv,0.1298148833358805,0.2720784010380316,0.15115441099120316,298,15.4,C
Q18577819,Blanc & Eclare,fashion brand,8.0,Blanc & Eclare,7,,1549.0,,,+20%,-33%,1403.0,+850%,+200%,0%,0%,True,False,False,0.0,0.0,0.12144050459377219,pv,0.1214405045937722,0.3141690761599811,0.15034979032870355,299,15.3,C
Q42306166,Snipes,German multinational shoe store chain,3.0,,2,,2251.0,47.31,20.24,+4%,-25%,1791.0,-3%,0%,+350%,>5000 (breakout),True,True,True,0.16761801027216314,0.09834345171463538,0.14639478348666266,trends+news+pv,0.14259099734780473,0.19238848238838516,0.1500606201038918,300,15.3,C
Q2076935,Munich,Spanish shoe brand,7.0,Munich (sport shoes),6,,1622.0,,,+15%,-9%,1556.0,+10%,-20%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.1242691360825716,pv,0.1242691360825716,0.2938782611274845,0.14971050483930853,301,15.3,C
Q4766699,Ann Taylor,American clothing company,5.0,Ann Inc.,4,,2003.0,28.34,,+26%,+3%,2348.0,0%,-20%,>5000 (breakout),>5000 (breakout),True,True,False,0.1297311087887796,0.0,0.13809511907087615,trends+pv,0.13212082601223576,0.24837246276411157,0.14955857152501714,302,15.3,C
Q5322052,E. Marinella,Italian necktie company founded by Eugenio Marinella in 1914 in Naples,11.0,E. Marinella,10,,1283.0,,,-14%,+12%,1144.0,-30%,+10%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.1105226227558106,pv,0.1105226227558106,0.3683958965174856,0.14920361382006184,303,15.2,C
Q113992257,Cotton On,Australian-based clothing company,8.0,Cotton On Group,7,,3679.0,14.4,,-2%,-22%,2949.0,+10%,+10%,+850%,>5000 (breakout),True,True,False,0.09247523700293617,0.0,0.18715556624553378,trends+pv,0.11952675964367836,0.3141690761599811,0.14872310712112374,304,15.2,C
Q2234831,Schiesser,German underwear and lingerie brand,4.0,Schiesser,3,,1923.0,,,+20%,-12%,1726.0,+100%,+800%,0%,0%,True,False,False,0.0,0.0,0.13530925296044324,pv,0.13530925296044324,0.2221510841918355,0.14833552764515207,305,15.1,C
Q1130841,Proenza Schouler,company,6.0,Proenza Schouler,6,,1673.0,,,+2%,-27%,1342.0,-9%,-20%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.12620769198604215,pv,0.12620769198604215,0.2720784010380316,0.14808829834384055,306,15.1,C
Q101108013,George,"UK clothing brand owed by ASDA, and sold in their stores",2.0,George (fashion label),1,,2238.0,,,+12%,-5%,2238.0,0%,+1%,no-data,no-data,True,False,False,0.0,0.0,0.14597144099532902,pv,0.14597144099532902,0.15708453807999054,0.14763840555802824,307,15.1,C
Q431607,Wolford,Austrian lingerie company,11.0,Wolford,10,,1227.0,,,-6%,-27%,974.0,-10%,-20%,0%,0%,True,False,False,0.0,0.0,0.1080836831287815,pv,0.1080836831287815,0.3683958965174856,0.1471305151370871,308,15.0,C
Q3641225,Blufin,Italian fashion company,12.0,Blufin,11,,1157.0,,,-23%,-17%,843.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.10495533850646846,pv,0.10495533850646846,0.3847769647767703,0.14692858244701373,309,15.0,C
Q1439858,Nina Ricci,French fashion house,13.0,Nina Ricci (brand),12,,3440.0,8.34,,+12%,+0%,3128.0,-6%,+50%,no-data,no-data,True,True,False,0.07037642996670775,0.0,0.18097437084545623,trends+pv,0.10197584164635018,0.40048856247679027,0.14675274977091618,310,15.0,C
Q5166857,Coogi,Australian fashion brand,4.0,Coogi,3,,1864.0,,,-13%,-42%,1174.0,+4%,-20%,0%,0%,True,False,False,0.0,0.0,0.13321735549668295,pv,0.13321735549668295,0.2221510841918355,0.14655741480095583,311,15.0,C
Q4904902,Big 5 Sporting Goods,"sporting goods retailer headquartered in El Segundo, California",4.0,Big 5 Sporting Goods,3,,2102.0,28.34,,+12%,-25%,2083.0,0%,-20%,>5000 (breakout),>5000 (breakout),True,True,False,0.1297311087887796,0.0,0.14146669583200916,trends+pv,0.1330841336582738,0.2221510841918355,0.14644417623830805,312,14.9,C
Q6915425,Moscot,American eyewear company based in New York City,5.0,Moscot,4,,1725.0,,,+0%,-27%,1696.0,-30%,-40%,0%,0%,True,False,False,0.0,0.0,0.12815407016501562,pv,0.12815407016501562,0.24837246276411157,0.14618682905488,313,14.9,C
Q794565,Aéropostale,American brand of clothing stores,13.0,Aéropostale (clothing brand),12,,686.0,19.77,,+97%,+543%,4864.0,-60%,-90%,0%,0%,True,True,False,0.10835464700575194,0.0,0.08081647654543958,trends+pv,0.10048659830280554,0.40048856247679027,0.14548689292890324,314,14.8,C
Q54817659,PrettyLittleThing,UK-based fashion retailer,1.0,PrettyLittleThing,1,,3854.0,60.11,8.15,+32%,+0%,4390.0,-5%,-20%,+700%,>5000 (breakout),True,True,True,0.18893724177867005,0.06240494397389145,0.1915550956536397,trends+news+pv,0.15150112321223042,0.11107554209591775,0.1454372860447835,315,14.8,C
Q4936481,Boden,British clothing retailer,2.0,Boden (clothing),1,,2158.0,,,+46%,+62%,2738.0,+7%,+70%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.1433387373035167,pv,0.1433387373035167,0.15708453807999054,0.14540060741998778,316,14.8,C
Q3334188,NAF NAF,French clothing store chain,5.0,,4,,1535.0,28.34,,-17%,-31%,1161.0,+700%,-100%,0%,0%,True,True,False,0.1297311087887796,0.0,0.12089046389378653,trends+pv,0.127205210247353,0.24837246276411157,0.1453802981248668,317,14.8,C
Q7827120,Torrid,American retail chain,4.0,Torrid Holdings,4,,1473.0,31.31,,+12%,-21%,1120.0,-20%,-60%,0%,0%,True,True,False,0.1363596069715412,0.0,0.1184238640656015,trends+pv,0.1312351089984156,0.2221510841918355,0.14487250527742856,318,14.8,C
Q16544736,Courrèges,French fashion house,2.0,Courrèges,2,,2137.0,,,+6%,-7%,1947.0,+6%,0%,0%,0%,True,False,False,0.0,0.0,0.14263960098256,pv,0.14263960098256,0.15708453807999054,0.1448063415471746,319,14.8,C
Q25351941,The Row,Fashion house based in New York City,3.0,The Row (fashion label),2,,12177.0,13.94,12.09,-5%,-13%,11019.0,0%,0%,>5000 (breakout),>5000 (breakout),True,True,True,0.0909862139492404,0.07600695667348017,0.34049285831936066,trends+news+pv,0.1363937656405364,0.19238848238838516,0.1447929731527137,320,14.8,C
Q3645820,Bruno Magli,Italian shoe and goods company,6.0,Bruno Magli,6,,1570.0,,,-3%,-10%,1406.0,+700%,+30%,0%,0%,True,False,False,0.0,0.0,0.12226092588923348,pv,0.12226092588923348,0.2720784010380316,0.1447335471615532,321,14.8,C
Q87193804,Scalpers,Spanish clothing store chain,5.0,Scalpers,4,,1676.0,,,-10%,+38%,1927.0,-9%,-8%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.12632079823008927,pv,0.12632079823008927,0.24837246276411157,0.1446285479101926,322,14.8,C
Q539507,Icebreaker,clothing company,4.0,Icebreaker (clothing),4,,1675.0,28.57,,-2%,-9%,1287.0,-10%,+40%,>5000 (breakout),>5000 (breakout),True,True,False,0.13025647681605818,0.0,0.1262831074047746,trends+pv,0.1291212284128343,0.2221510841918355,0.14307570677968448,323,14.6,C
Q5437186,Fat Face,"lifestyle clothing and accessories retailer, based in the UK",4.0,FatFace,3,,1749.0,,,-8%,-10%,1678.0,+20%,-30%,0%,0%,True,False,False,0.0,0.0,0.1290424972332976,pv,0.1290424972332976,0.2221510841918355,0.14300878527707828,324,14.6,C
Q420765,Akris,Swiss fashion house specializing in luxury goods for women,9.0,Akris,8,,1256.0,,,-32%,-20%,860.0,+40%,+100%,0%,0%,True,False,False,0.0,0.0,0.10935349651215598,pv,0.10935349651215599,0.33322662628775324,0.14293446597849557,325,14.6,C
Q4176650,Tiger of Sweden,Swedish clothing company,13.0,Tiger of Sweden,12,,989.0,,,+1%,-12%,792.0,+80%,+70%,0%,0%,True,False,False,0.0,0.0,0.0970366958144508,pv,0.0970366958144508,0.40048856247679027,0.1425544758138017,326,14.5,C
Q52391629,Stefano Ricci,Italian fashion brand,3.0,Stefano Ricci,2,,1871.0,,,+7%,-67%,1496.0,>5000 (breakout),>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.13346726097922723,pv,0.13346726097922723,0.19238848238838516,0.1423054441906009,327,14.5,C
Q5204244,DAKS,British luxury fashion house,8.0,DAKS,7,,1302.0,,,-2%,+0%,1115.0,+10%,+950%,0%,0%,True,False,False,0.0,0.0,0.11133798221974255,pv,0.11133798221974255,0.3141690761599811,0.14176264631077834,328,14.5,C
Q5512676,G2000,clothing brand,7.0,G2000,6,,1373.0,,,-8%,-21%,1159.0,0%,-8%,0%,0%,True,False,False,0.0,0.0,0.11433340112198295,pv,0.11433340112198295,0.2938782611274845,0.1412651301228082,329,14.4,C
Q3407429,Promod,French fashion retail company,4.0,Promod,3,,1443.0,28.34,,-40%,-29%,1071.0,-70%,-90%,0%,0%,True,True,False,0.1297311087887796,0.0,0.1172117148146708,trends+pv,0.1261541390818914,0.2221510841918355,0.14055368084838302,330,14.3,C
Q3073822,Superga,Italian footwear brand,10.0,Superga (brand),9,,3108.0,9.69,,+16%,-8%,3304.0,-20%,-10%,>5000 (breakout),>5000 (breakout),True,True,False,0.07585882220689075,0.0,0.17201976865695054,trends+pv,0.10333337833547927,0.35125170536101313,0.14052112738930933,331,14.3,C
Q911217,Breuninger,German retailer,5.0,Breuninger,4,,3645.0,28.8,8.15,-10%,-12%,3137.0,-7%,-9%,>5000 (breakout),>5000 (breakout),True,True,True,0.13077973435321863,0.06240494397389145,0.18628874654022912,trends+news+pv,0.12136909967682258,0.24837246276411157,0.14041960413991592,332,14.3,C
Q1654538,Replay,Italian denim clothing retailer,7.0,,6,,1326.0,,,-1%,-22%,1017.0,-3%,-10%,-70%,>5000 (breakout),True,False,False,0.0,0.0,0.11235945299399415,pv,0.11235945299399415,0.2938782611274845,0.1395872742140177,333,14.2,C
Q25351619,Aerie,intimate apparel brand of American Eagle Outfitters,4.0,Aerie (clothing retailer),3,,2511.0,38.17,8.15,-28%,-28%,2196.0,+20%,+2950%,>5000 (breakout),>5000 (breakout),True,True,True,0.15055850266601278,0.06240494397389145,0.1546184127107349,trends+news+pv,0.1249244170673208,0.2221510841918355,0.139508417135998,334,14.2,C
Q5119055,Cia. Hering,Brazilian clothing retailer,7.0,Cia. Hering,6,,493.0,28.34,,+66%,+35%,681.0,+3%,-10%,>5000 (breakout),>5000 (breakout),True,True,False,0.1297311087887796,0.0,0.06851115889234038,trends+pv,0.11223969453265413,0.2938782611274845,0.13948547952187867,335,14.2,C
Q3323911,Morellato,Italian manufacturer of jewels and watches,8.0,Morellato Group,7,,1238.0,,,-24%,-29%,892.0,+400%,+250%,0%,0%,True,False,False,0.0,0.0,0.10856708481475731,pv,0.10856708481475731,0.3141690761599811,0.13940738351654086,336,14.2,C
Q7121857,PacSun,United States-based retail clothing brand,5.0,PacSun,4,,3831.0,14.13,,+12%,+4%,3800.0,+100%,-30%,>5000 (breakout),>5000 (breakout),True,True,False,0.09160417925180962,0.0,0.19098265661627567,trends+pv,0.11999802992737135,0.24837246276411157,0.13925419485288237,337,14.2,C
Q7909026,Vakko,Turkish fashion brand,6.0,Vakko,6,,1399.0,,,-9%,-19%,1010.0,-20%,-9%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.11541086908878331,pv,0.11541086908878333,0.2720784010380316,0.13891099888117056,338,14.2,C
Q2436187,Nudie Jeans,Swedish clothing brand,7.0,Nudie Jeans,6,,1264.0,,,+3%,+15%,1243.0,+5%,+10%,0%,0%,True,False,False,0.0,0.0,0.1097012032608701,pv,0.10970120326087011,0.2938782611274845,0.13732776194086227,339,14.0,C
Q2096177,Globe,Australian surf and skateboard footwear and apparel manufacturer,9.0,Globe International,9,,1108.0,,,-15%,-14%,1047.0,+20%,-60%,0%,0%,True,False,False,0.0,0.0,0.10270881873838561,pv,0.10270881873838561,0.33322662628775324,0.13728648987079073,340,14.0,C
Q1986392,Turnbull & Asser,"gentleman's bespoke shirtmaker, clothier and tie maker established in 1885",10.0,Turnbull & Asser,9,,1038.0,,,-9%,+2%,944.0,-3%,+3%,0%,0%,True,False,False,0.0,0.0,0.09941147805439311,pv,0.09941147805439311,0.35125170536101313,0.1371875121503861,341,14.0,C
Q1137991,Thomas Pink,British shirtmaking company,8.0,Thomas Pink,7,,1178.0,,,-8%,-14%,945.0,-40%,-50%,0%,0%,True,False,False,0.0,0.0,0.10590354538121005,pv,0.10590354538121005,0.3141690761599811,0.1371433749980257,342,14.0,C
Q3047175,Ed Hardy,Clothing brand,2.0,Ed Hardy (clothing line),2,,2075.0,28.8,,+18%,+10%,2329.0,-1%,-8%,>5000 (breakout),>5000 (breakout),True,True,False,0.13077973435321863,0.0,0.14055519587776572,trends+pv,0.1335727233602321,0.15708453807999054,0.13709949556819587,343,14.0,C
Q6063877,Koton,Turkish multinational clothing retailer,8.0,Koton (company),7,,836.0,28.11,12.09,-29%,-38%,642.0,-7%,-9%,>5000 (breakout),>5000 (breakout),True,True,True,0.1292036045263445,0.07600695667348017,0.08921563951113787,trends+news+pv,0.10524701716744388,0.3141690761599811,0.13658532601632445,344,13.9,C
Q136311,Sunglass Hut,international eyewear retailer,6.0,Sunglass Hut,5,,2219.0,28.34,8.15,-5%,-9%,2454.0,-20%,-4%,>5000 (breakout),>5000 (breakout),True,True,True,0.1297311087887796,0.06240494397389145,0.14535049171678896,trends+news+pv,0.11265713592991503,0.2720784010380316,0.1365703256961325,345,13.9,C
Q546542,A.P.C.,Clothing brand,5.0,A.P.C.,4,,2873.0,28.34,8.15,+12%,-10%,2886.0,-20%,+7%,>5000 (breakout),>5000 (breakout),True,True,True,0.1297311087887796,0.06240494397389145,0.16538863665239345,trends+news+pv,0.11666476491703592,0.24837246276411157,0.13642091959409727,346,13.9,C
Q3497483,Emporio Armani,fashion line by Armani,5.0,,5,,554.0,29.94,,-10%,-46%,428.0,+2%,-60%,0%,0%,True,True,False,0.13334296413003102,0.0,0.0726261022175724,trends+pv,0.1159952892979,0.24837246276411157,0.13585186531783172,347,13.9,C
Q7576421,Sperry Top-Sider,Boat shoe brand,4.0,Sperry (brand),4,,1798.0,22.86,,+8%,+8%,2750.0,-20%,-6%,0%,0%,True,True,False,0.11651512891364958,0.0,0.13083763879930901,trends+pv,0.12060727459526657,0.2221510841918355,0.1358388460347519,348,13.9,C
Q109825187,Boot Barn,Western clothing store chain,2.0,Boot Barn,1,,1432.0,32.0,,+1%,-11%,1323.0,,,>5000 (breakout),>5000 (breakout),True,True,False,0.13785394411597948,0.0,0.11676410725605649,trends+pv,0.13182827644171577,0.15708453807999054,0.13561671568745698,349,13.8,C
Q2551058,DSQUARED2,Canadian-Italian fashion house,10.0,Dsquared²,9,,1727.0,12.23,,+76%,+22%,1860.0,-10%,-20%,>5000 (breakout),>5000 (breakout),True,True,False,0.08522312116198562,0.0,0.12822834085810322,trends+pv,0.0975103267894478,0.35125170536101313,0.1355715335751826,350,13.8,C
Q19841609,Lids,American hat company,2.0,Lids (store),1,,1786.0,29.26,,+21%,+14%,2134.0,-6%,-20%,>5000 (breakout),>5000 (breakout),True,True,False,0.13182001838655122,0.0,0.13040029727882338,trends+pv,0.13141438378434328,0.15708453807999054,0.13526490692869036,351,13.8,C
Q10461856,Crocker,clothing brand,1.0,,1,,,32.69,,,,,,,no-data,no-data,False,True,False,0.139332255430069,0.0,0.0,trends,0.139332255430069,0.11107554209591775,0.13509374842994631,352,13.8,C
Q4167754,Herve Leger,French fashion house,7.0,Hervé Léger,6,,1202.0,,,-3%,-36%,972.0,+500%,>5000 (breakout),0%,0%,True,False,False,0.0,0.0,0.1069769195511625,pv,0.1069769195511625,0.2938782611274845,0.1350121207876108,353,13.8,C
Q9171569,Big Star,Polish denim brand,2.0,,2,,285.0,44.34,,+26%,-17%,294.0,-3%,-20%,0%,0%,True,True,False,0.1622714255244341,0.0,0.05209071087158691,trends+pv,0.13079122133790635,0.15708453807999054,0.134735218849219,354,13.7,C
Q3574548,Zadig & Voltaire,French fashion retailer,3.0,Zadig&Voltaire,2,,2619.0,37.03,8.15,+4%,+39%,2648.0,+5%,-10%,>5000 (breakout),>5000 (breakout),True,True,True,0.14829314063552457,0.06240494397389145,0.15790853464820573,trends+news+pv,0.12444976043957087,0.19238848238838516,0.134640568731893,355,13.7,C
Q5515554,Gabe's,American discount fashion retailer,3.0,Gabe's,2,,1623.0,,,+5%,-36%,1663.0,+3%,-10%,0%,0%,True,False,False,0.0,0.0,0.12430743755861827,pv,0.12430743755861827,0.19238848238838516,0.1345195942830833,356,13.7,C
Q25110413,BALR.,Lifestyle brand in the Netherlands,2.0,BALR.,2,,1746.0,,,+10%,-62%,1347.0,-7%,-30%,0%,0%,True,False,False,0.0,0.0,0.1289317786395673,pv,0.1289317786395673,0.15708453807999054,0.13315469255563078,357,13.6,C
Q5562449,Gilly Hicks,lingerie brand owned by Abercrombie & Fitch,3.0,Gilly Hicks,3,,1543.0,,,+34%,+11%,2068.0,-4%,-40%,0%,0%,True,False,False,0.0,0.0,0.12120507851531442,pv,0.12120507851531442,0.19238848238838516,0.13188258909627504,358,13.5,C
Q3558391,Vilebrequin,"French brand, specialized in both swimwear and ready-to-wear for men and women",3.0,Vilebrequin,3,,1542.0,,,+28%,+24%,3258.0,-20%,-10%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.12116579636276259,pv,0.12116579636276259,0.19238848238838516,0.13184919926660596,359,13.4,C
Q104842926,Ganni,Danish clothing company,1.0,Ganni,1,,2242.0,28.34,,-6%,-13%,1766.0,>5000 (breakout),-80%,>5000 (breakout),>5000 (breakout),True,True,False,0.1297311087887796,0.0,0.14610183087482898,trends+pv,0.1344084579562223,0.11107554209591775,0.1309085205771766,360,13.4,C
Q7899859,Urban Behavior,unisex apparel retailer,5.0,Urban Planet,4,,1268.0,,,-25%,+8%,968.0,,,,,True,False,False,0.0,0.0,0.10987464400673638,pv,0.10987464400673638,0.24837246276411157,0.13064931682034267,361,13.3,C
Q6268615,Johnston & Murphy,footwear company,3.0,Johnston & Murphy,2,,1489.0,,,-6%,-19%,1227.0,+6%,+900%,no-data,no-data,True,False,False,0.0,0.0,0.11906529794665327,pv,0.11906529794665327,0.19238848238838516,0.13006377561291305,362,13.3,C
Q3476844,Sebago,American footwear company,3.0,Sebago (company),2,,1652.0,22.86,,+8%,-9%,1978.0,-100%,>5000 (breakout),0%,0%,True,True,False,0.11651512891364958,0.0,0.12541309211219157,trends+pv,0.11905740411323301,0.19238848238838516,0.13005706585450583,363,13.3,C
Q6523209,LensCrafters,American optician and eyewear retail chain,5.0,LensCrafters,4,,2450.0,28.8,3.94,-12%,-33%,2014.0,-3%,-10%,>5000 (breakout),>5000 (breakout),True,True,True,0.13077973435321863,0.043389865526177435,0.15272878483979824,trends+news+pv,0.10895258380242219,0.24837246276411157,0.1298655656466756,364,13.2,C
Q6793571,Maurices,North American clothes retailer,2.0,Maurices,1,,1330.0,28.34,,-3%,-10%,1281.0,+30%,+10%,0%,0%,True,True,False,0.1297311087887796,0.0,0.1125287966514967,trends+pv,0.12481616246384165,0.15708453807999054,0.129656418806264,365,13.2,C
Q48743138,Away,American travel and lifestyle brand,1.0,Away (company),1,,1852.0,,,-7%,-23%,1579.0,-10%,-10%,>5000 (breakout),>5000 (breakout),True,False,False,0.0,0.0,0.1327878518892322,pv,0.1327878518892322,0.11107554209591775,0.12953100542023502,366,13.2,C
Q5506939,Fuchsia,American fashion company,1.0,Fuchsia (clothing),1,,53.0,52.69,,-51%,-23%,33.0,,,no-data,no-data,True,True,False,0.17689204644623577,0.0,0.022463415437042073,trends+pv,0.132769580443609,0.11107554209591775,0.12951547469145533,367,13.2,C
Q5171196,Corneliani,Italian menswear manufacturer best known for its suits and sport coats,6.0,Corneliani,6,,1142.0,,,-5%,+3%,1106.0,>5000 (breakout),+450%,0%,0%,True,False,False,0.0,0.0,0.10427276890823994,pv,0.10427276890823994,0.2720784010380316,0.12944361372770868,368,13.2,C
